Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
73,31599,species,Desert Sparrow,Passer simplex,1,"30070, Er-Rissani MA-Drâa-Tafilalet (31.2159,-3.9759)",MA-06,27 Feb 2025,L40675191,S215740715,,1
74,21617,species,Brown-necked Raven,Corvus ruficollis,2,عرق الشيبي --الجزئ الشمالي | Erg Chebbi--nord,MA-06,26 Feb 2025,L1492356,S215577391,,1
75,25065,species,Scrub Warbler,Scotocerca inquieta,6,"25020, Ferkla Es-Soufla MA-Drâa-Tafilalet (31.5875,-4.9859)",MA-06,26 Feb 2025,L40645217,S215577625,,1
76,22375,species,Bar-tailed Lark,Ammomanes cinctura,2,"25020, Ferkla Es-Soufla MA-Drâa-Tafilalet (31.5875,-4.9859)",MA-06,26 Feb 2025,L40645217,S215577625,,1
77,25341,species,Tristram's Warbler,Curruca deserticola,1,أجراف تودرا (أيت باها ) | Gorges du Todra,MA-13,26 Feb 2025,L1053999,S215577718,,1
78,22374,species,Thick-billed Lark,Ramphocoris clotbey,2,بومالن دادس -- وادي الطيور | Vallée des Oiseaux (Tagdilt Track)--ancienne piste,MA-13,25 Feb 2025,L5153264,S215414434,,1
79,22337,species,Greater Hoopoe-Lark,Alaemon alaudipes,1,بومالن دادس -- وادي الطيور | Vallée des Oiseaux (Tagdilt Track)--ancienne piste,MA-13,25 Feb 2025,L5153264,S215414434,,1
80,29872,species,Mourning Wheatear,Oenanthe lugens,2,Falcon Nest Escarpment,MA-13,25 Feb 2025,L24651410,S215414489,,1
81,8941,species,Pharaoh Eagle-Owl,Bubo ascalaphus,1,Falcon Nest Escarpment,MA-13,25 Feb 2025,L24651410,S215414489,,1
82,29820,species,Red-rumped Wheatear,Oenanthe moesta,2,مطرح نفايات بومالن | Décharge de Boumalne,MA-13,25 Feb 2025,L4373527,S215414625,,1
83,22759,species,Temminck's Lark,Eremophila bilopha,3,مطرح نفايات بومالن | Décharge de Boumalne,MA-13,25 Feb 2025,L4373527,S215414625,,1
84,31965,species,African Chaffinch,Fringilla spodiogenys,15,"RN10, Hart MA-Drâa-Tafilalet 31.29887, -6.03889",MA-13,25 Feb 2025,L40615620,S215414559,,1
85,29858,species,White-crowned Wheatear,Oenanthe leucopyga,3,"Barrage Al Mansour Ad Dahbi, Tarmigt MA-Drâa-Tafilalet (30.9442,-6.8131)",MA-13,24 Feb 2025,L40583635,S215247865,,1
86,29799,species,Desert Wheatear,Oenanthe deserti,3,"Barrage Al Mansour Ad Dahbi, Tarmigt MA-Drâa-Tafilalet (30.9442,-6.8131)",MA-13,24 Feb 2025,L40583635,S215247865,,1
87,22382,species,Desert Lark,Ammomanes deserti,3,"Barrage Al Mansour Ad Dahbi, Tarmigt MA-Drâa-Tafilalet (30.9442,-6.8131)",MA-13,24 Feb 2025,L40583635,S215247865,,1
88,11672,species,Levaillant's Woodpecker,Picus vaillantii,1,"RN9, Ighrem N Ougdal MA-Drâa-Tafilalet 31.27970, -7.37800",MA-13,24 Feb 2025,L40584158,S215250397,,1
89,21463,species,Maghreb Magpie,Pica mauritanica,1,"Route de l'Ourika, Tassoultante MA-Marrakech-Safi 31.51421, -7.94677",MA-11,24 Feb 2025,L40583691,S215248010,,1
90,32788,species,House Bunting,Emberiza sahari,3,Dasofinya lodge,MA-11,24 Feb 2025,L40569496,S215168450,,1
91,31065,species,Indian Silverbill,Euodice malabarica,3,"2 Rue des Frênes, Montpellier FR-Occitanie 43.62592, 3.84828",FR-OCC,31 Jan 2025,L39840990,S211343776,N,1
92,32737,species,Pine Bunting,Emberiza leucocephalos,2,Camargue--Mas de Guinot,FR-PAC,11 Jan 2025,L39206892,S209003063,,1
93,8040,species,Greater Spotted Eagle,Clanga clanga,1,Petite Camargue--Les Cargattes,FR-OCC,11 Jan 2025,L3170465,S209003094,,1
94,29608,species,Moussier's Redstart,Phoenicurus moussieri,1,Cabane Raymond,FR-OCC,06 Jan 2025,L39222207,S208250960,,1
95,22710,species,Horned Lark,Eremophila alpestris,2,Île Madame,FR-NAQ,30 Dec 2024,L20871778,S207233965,,1
96,7342,species,Brown Booby,Sula leucogaster,1,Etang du Prévost,FR-OCC,07 Dec 2024,L13251486,S204680718,,1
97,12343,species,Alexandrine Parakeet,Psittacula eupatria,1,Λόφος Φιλοπάππου (Filopappou hill),GR-I,10 Nov 2024,L1801094,S202068378,N,1
99,21521,species,House Crow,Corvus splendens,2,Cape Town--Road Lodge at Airport,ZA-WC,08 Aug 2024,L20612264,S190629333,N,1
100,24229,species,Greater Striped Swallow,Cecropis cucullata,1,"Auto selected -33.61476, 19.50877",ZA-WC,08 Aug 2024,L36194149,S193359309,,1
101,29773,species,Mountain Chat,Myrmecocichla monticola,2,"R355, Ceres ZA-WC -33.21064, 19.72575",ZA-WC,07 Aug 2024,L35565205,S190581911,,1
102,30442,species,Dusky Sunbird,Cinnyris fuscus,1,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
103,29741,species,Karoo Chat,Emarginata schlegelii,5,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
104,29737,species,Sickle-winged Chat,Emarginata sinuata,5,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
105,25299,species,Chestnut-vented Warbler,Curruca subcoerulea,2,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
106,23344,species,Rufous-eared Warbler,Malcorus pectoralis,20,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
107,22958,species,Karoo Eremomela,Eremomela gregalis,6,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
108,22461,species,Karoo Lark,Calendulauda albescens,8,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
109,21905,species,Fairy Flycatcher,Stenostira scita,2,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
110,9425,species,White-backed Mousebird,Colius colius,3,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
111,8111,species,Pale Chanting-Goshawk,Melierax canorus,3,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
112,2953,species,Black Bustard,Afrotis afra,1,R355--R356 turnoff to Eierkop,ZA-WC,07 Aug 2024,L2609438,S190585441,,1
114,28945,species,Karoo Scrub-Robin,Tychaedon coryphoeus,2,De Hoop Nature Reserve,ZA-WC,06 Aug 2024,L941566,S190579369,,1
115,22364,species,Cape Long-billed Lark,Certhilauda curvirostris,2,De Hoop Nature Reserve,ZA-WC,06 Aug 2024,L941566,S190579369,,1
116,22648,species,Large-billed Lark,Galerida magnirostris,2,"Auto selected -34.45399, 20.40466",ZA-WC,06 Aug 2024,L35564065,S190577495,,1
117,32423,species,White-throated Canary,Crithagra albogularis,2,De Hoop NR--Lakeside Walking Trail,ZA-WC,06 Aug 2024,L4150022,S190410296,,1
118,20096,species,Southern Tchagra,Tchagra tchagra,2,De Hoop NR--Lakeside Walking Trail,ZA-WC,06 Aug 2024,L4150022,S190410296,,1
119,10979,species,Lesser Honeyguide,Indicator minor,2,De Hoop NR--Lakeside Walking Trail,ZA-WC,06 Aug 2024,L4150022,S190410296,,1
120,7800,species,Great White Pelican,Pelecanus onocrotalus,8,De Hoop NR--Lakeside Walking Trail,ZA-WC,06 Aug 2024,L4150022,S190410296,,1
121,1681,species,Gray-winged Francolin,Scleroptila afra,2,De Hoop NR--Lakeside Walking Trail,ZA-WC,06 Aug 2024,L4150022,S190410296,,1
122,8321,species,Black Harrier,Circus maurus,1,De Hoop NR--Koppie Alleen,ZA-WC,05 Aug 2024,L4150348,S190576514,,1
123,4108,species,African Swift,Apus barbatus,100,De Hoop NR--Koppie Alleen,ZA-WC,05 Aug 2024,L4150348,S190576514,,1
124,11732,species,Knysna Woodpecker,Campethera notata,1,De Hoop NR--Campground,ZA-WC,05 Aug 2024,L4150023,S190467154,,1
125,20153,species,Bokmakierie,Telophorus zeylonus,1,R319 to De Hoop NR,ZA-WC,05 Aug 2024,L8251252,S190410212,,1
126,5742,species,Spotted Thick-knee,Burhinus capensis,1,R319 to De Hoop NR,ZA-WC,05 Aug 2024,L8251252,S190410212,,1
127,2928,species,Denham's Bustard,Neotis denhami,1,"Auto selected -34.42224, 20.22917",ZA-WC,05 Aug 2024,L35524773,S190409909,,1
128,32418,species,Yellow Canary,Crithagra flaviventris,10,"Auto selected -34.42795, 20.21692",ZA-WC,05 Aug 2024,L35524755,S190409846,,1
129,2943,species,Karoo Bustard,Heterotetrax vigorsii,2,Farm Pond - deHoop/Malgas/Infanta Road,ZA-WC,05 Aug 2024,L10310465,S190409811,,1
130,11702,species,Ground Woodpecker,Geocolaptes olivaceus,2,Fernkloof Nature Reserve,ZA-WC,05 Aug 2024,L1366464,S190409394,,1
131,23050,species,Bar-throated Apalis,Apalis thoracica,1,Hermanus (town),ZA-WC,04 Aug 2024,L17447826,S190190246,,1
132,7395,species,Bank Cormorant,Phalacrocorax neglectus,5,Stony Point--Penguin Colony,ZA-WC,04 Aug 2024,L988998,S190228704,,1
133,1823,species,Cape Spurfowl,Pternistis capensis,2,Stony Point--Penguin Colony,ZA-WC,04 Aug 2024,L988998,S190228704,,1
134,30957,species,Yellow Bishop,Euplectes capensis,1,Rooi-Els,ZA-WC,04 Aug 2024,L930832,S190227991,,1
135,23500,species,Piping Cisticola,Cisticola fulvicapilla,4,Rooi-Els,ZA-WC,04 Aug 2024,L930832,S190227991,,1
136,21886,species,Cape Rockjumper,Chaetops frenatus,3,Rooi-Els,ZA-WC,04 Aug 2024,L930832,S190227991,,1
137,29924,species,Cape Sugarbird,Promerops cafer,1,Boulders Beach,ZA-WC,03 Aug 2024,L936100,S190066759,,1
138,32762,species,Cape Bunting,Emberiza capensis,1,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
139,30357,species,Southern Double-collared Sunbird,Cinnyris chalybeus,2,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
140,30334,species,Malachite Sunbird,Nectarinia famosa,5,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
141,30214,species,Orange-breasted Sunbird,Anthobaphes violacea,3,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
142,29212,species,Cape Robin-Chat,Dessonornis caffer,1,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
143,24786,species,Cape Bulbul,Pycnonotus capensis,2,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
144,22898,species,Cape Grassbird,Sphenoeacus afer,10,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
145,7396,species,Cape Cormorant,Phalacrocorax capensis,50,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
146,7384,species,Crowned Cormorant,Microcarbo coronatus,1,"34 Jan Smuts Drive, Simon's Town ZA-WC (-34.2001,18.4485)",ZA-WC,03 Aug 2024,L35438798,S190067200,,1
147,7192,species,White-chinned Petrel,Procellaria aequinoctialis,500,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
148,7123,species,Soft-plumaged Petrel,Pterodroma mollis,3,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
149,7097,species,Pintado Petrel,Daption capense,50,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
150,7095,species,Southern Fulmar,Fulmarus glacialoides,1,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
151,7088,species,Northern Giant-Petrel,Macronectes halli,4,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
152,7087,species,Southern Giant-Petrel,Macronectes giganteus,2,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
153,7006,species,Black-browed Albatross,Thalassarche melanophris,300,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
154,7000,species,White-capped Albatross,Thalassarche cauta,200,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
155,6994,species,Indian Yellow-nosed Albatross,Thalassarche carteri,5,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
156,6993,species,Atlantic Yellow-nosed Albatross,Thalassarche chlororhynchos,1,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
157,6974,species,Southern Royal Albatross,Diomedea epomophora,1,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
158,6973,species,Northern Royal Albatross,Diomedea sanfordi,1,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
159,6368,species,Brown Skua,Stercorarius antarcticus,20,"ZA (-34,358, 18,501)",ZA-WC,03 Aug 2024,L35437334,S190630274,,1
160,32584,species,Cape Canary,Serinus canicollis,1,Boulders Beach,ZA-WC,02 Aug 2024,L936100,S189926855,,1
161,6956,species,African Penguin,Spheniscus demersus,12,Boulders Beach,ZA-WC,02 Aug 2024,L936100,S189926855,,1
162,5802,species,African Oystercatcher,Haematopus moquini,4,Boulders Beach,ZA-WC,02 Aug 2024,L936100,S189926855,,1
163,23941,species,Little Rush Warbler,Bradypterus baboecala,3,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
164,23435,species,Gray-backed Cisticola,Cisticola subruficapilla,4,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
165,23311,species,Karoo Prinia,Prinia maculosa,1,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
166,6484,species,Hartlaub's Gull,Chroicocephalus hartlaubii,100,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
167,785,species,Maccoa Duck,Oxyura maccoa,10,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
168,584,species,Cape Teal,Anas capensis,,Strandfontein WTP,ZA-WC,02 Aug 2024,L920374,S190065342,,1
169,5663,species,African Finfoot,Podica senegalensis,1,St. Lucia--Sunset Jetty,ZA-NL,01 Aug 2024,L9932685,S189822339,,1
170,31054,species,Black-and-white Mannikin,Spermestes bicolor,5,Monzi--Stay Lodge,ZA-NL,01 Aug 2024,L23137737,S189822108,,1
171,23471,species,Rufous-winged Cisticola,Cisticola galactotes,1,St Lucia--iGwalagwala Trail,ZA-NL,01 Aug 2024,L2903807,S189821913,,1
172,3014,species,Livingstone's Turaco,Tauraco livingstonii,3,St Lucia--iGwalagwala Trail,ZA-NL,01 Aug 2024,L2903807,S189821913,,1
173,31226,species,Green-backed Twinspot,Mandingoa nitidula,10,St Lucia--iMfolozi River mouth,ZA-NL,01 Aug 2024,L4209873,S189802511,,1
175,10095,species,Mangrove Kingfisher,Halcyon senegaloides,1,St Lucia--iMfolozi River mouth,ZA-NL,01 Aug 2024,L4209873,S189802511,,1
176,8034,species,Long-crested Eagle,Lophaetus occipitalis,1,iSimangaliso WP--Eastern Shores,ZA-NL,31 Jul 2024,L2397400,S189704420,,1
177,7802,species,Pink-backed Pelican,Pelecanus rufescens,4,iSimangaliso WP--Eastern Shores,ZA-NL,31 Jul 2024,L2397400,S189704420,,1
178,5522,species,African Swamphen,Porphyrio madagascariensis,1,iSimangaliso WP--Eastern Shores,ZA-NL,31 Jul 2024,L2397400,S189704420,,1
179,3701,species,Swamp Nightjar,Caprimulgus natalensis,1,iSimangaliso WP--Eastern Shores,ZA-NL,31 Jul 2024,L2397400,S189704420,,1
180,30237,species,Olive Sunbird,Cyanomitra olivacea,1,St Lucia--iMfolozi River mouth,ZA-NL,31 Jul 2024,L4209873,S189699957,,1
181,23690,species,Lesser Swamp Warbler,Acrocephalus gracilirostris,1,St Lucia--iMfolozi River mouth,ZA-NL,31 Jul 2024,L4209873,S189699957,,1
182,7334,species,Cape Gannet,Morus capensis,3,St Lucia--iMfolozi River mouth,ZA-NL,31 Jul 2024,L4209873,S189699957,,1
183,6792,species,Great Crested Tern,Thalasseus bergii,300,St Lucia--iMfolozi River mouth,ZA-NL,31 Jul 2024,L4209873,S189699957,,1
184,20172,species,Olive Bushshrike,Chlorophoneus olivaceus,1,St Lucia--iGwalagwala Trail,ZA-NL,31 Jul 2024,L2903807,S189697627,,1
185,19842,species,Black-throated Wattle-eye,Platysteira peltata,1,St Lucia--iGwalagwala Trail,ZA-NL,31 Jul 2024,L2903807,S189697627,,1
186,1933,species,Lemon Dove,Aplopelia larvata,2,St Lucia--iGwalagwala Trail,ZA-NL,31 Jul 2024,L2903807,S189697627,,1
187,30798,species,African Golden-Weaver,Ploceus subaureus,5,Monzi--Stay Lodge,ZA-NL,31 Jul 2024,L23137737,S189696534,,1
188,10567,species,White-eared Barbet,Stactolaema leucotis,3,Monzi--Stay Lodge,ZA-NL,31 Jul 2024,L23137737,S189696534,,1
189,3165,species,Green Malkoha,Ceuthmochares australis,1,Monzi--Stay Lodge,ZA-NL,31 Jul 2024,L23137737,S189696534,,1
190,31050,species,Bronze Mannikin,Spermestes cucullata,5,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
191,24262,species,Rufous-chested Swallow,Cecropis semirufa,6,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
192,24208,species,White-throated Swallow,Hirundo albigularis,10,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
193,10108,species,Striped Kingfisher,Halcyon chelicuti,1,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
194,7370,species,African Darter,Anhinga rufa,2,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
195,453,species,African Pygmy-Goose,Nettapus auritus,8,iSimangaliso WP--Grassland Loop,ZA-NL,30 Jul 2024,L7275127,S189549136,,1
196,29229,species,Red-capped Robin-Chat,Cossypha natalensis,2,Monzi--Stay Lodge,ZA-NL,30 Jul 2024,L23137737,S189523107,,1
197,7858,species,Palm-nut Vulture,Gypohierax angolensis,1,Monzi--Stay Lodge,ZA-NL,30 Jul 2024,L23137737,S189523107,,1
198,30267,species,Scarlet-chested Sunbird,Chalcomitra senegalensis,2,Tembe Elephant Park,ZA-NL,30 Jul 2024,L1756570,S189504798,,1
